Question,Answer
What are the reported costs for biomass-based hydrogen without CCS and with CCS?,"The reported costs for biomass-based hydrogen without CCS range from 3.4??.1 to 2.5??.7 US$ per kg H$_2$, and with CCS range from 3.9?? to 6.1??.3 US$ per kg H$_2$."
What factors contribute to the high uncertainty in the costs of biohydrogen production as discussed in the passage?,"Factors contributing to the high uncertainty in the costs of biohydrogen production include the lack of commercialization of biomass gasification technology, varying assumptions on the cost of anaerobic digestion for biomethane, and the need for high-temperature, high-pressure technology like TRIG technology for significant cost reductions."
How might the availability of biomass serve as a limitation for biohydrogen production?,"The availability of biomass for biohydrogen production could be limited due to competition with other uses such as food, feed, and nature conservation. Factors such as land tenure, regulations, trade, and technology evolution also play a role in determining the future availability of biomass for bioenergy."
Why is there a consensus that prioritizing other biomass uses over bioenergy is essential?,"There is a consensus on prioritizing other biomass uses over bioenergy because factors like food and feed production, nature conservation, and ecosystem services need to be safeguarded. Additionally, the shift towards a more plant-based diet may increase the demand for biomass for energy purposes."
"How do differing estimates of biomass availability arise, as mentioned in the passage?","Differing estimates of biomass availability arise due to varying use of data sources like the FAO, different considerations of spatial and temporal factors affecting biomass production potential, and differences in whether productive land or degraded land is included in the calculations."
What are some potential solutions to the cost disadvantage of bio-based hydrogen compared to NG-based hydrogen mentioned in the text?,"Potential solutions to the cost disadvantage of bio-based hydrogen include deploying biohydrogen production at large scale to benefit from learning by doing and economies of scale, as well as the development of high-temperature, high-pressure technologies for significant cost reductions."
In what ways can technology advancements impact the future cost competitiveness of biomass-based hydrogen?,"Technology advancements, such as the development of high-temperature, high-pressure technologies like TRIG technology, can potentially reduce the costs of biomass-based hydrogen production and enhance its competitiveness with NG-based hydrogen."
"What role do social, political, and economic factors play in determining the future availability of biomass for bioenergy?","Social, political, and economic factors influence the future availability of biomass for bioenergy by affecting aspects like land tenure, regulations, trade agreements, and technological advancements, which collectively determine the overall biomass supply for bioenergy production."
How might large-scale algae production impact biomass availability for bioenergy according to the passage?,"Large-scale algae production can potentially impact biomass availability for bioenergy by introducing a new source of biomass that could either supplement existing bioenergy crops or compete with them, depending on the scale and efficiency of algae production."
Why is it important to consider varying spatial and temporal factors in estimating biomass production potential?,"Considering varying spatial and temporal factors is crucial in estimating biomass production potential as it helps account for factors like land productivity, shifting land use patterns over time, and ecological constraints, all of which influence the overall biomass availability for bioenergy production."
How does clean hydrogen production from fossil fuels or biomass impact CO2 storage?,Clean hydrogen production from fossil fuels or biomass produces a CO2 stream that needs to be either utilized in a chemical process or transported and stored in a geological sink.
What are the technical challenges associated with the presence of H2 impurity in the CO2 stream during hydrogen production?,"The technical challenges include imperfect separation processes, high net marginal cost to improve CO2 purity, and the influence of impurities on phase behavior, density, viscosity, and pressure drops in transport and storage processes."
How does the level of H2 impurity in the CO2 stream impact pipeline capacity and pressure drops during CO2 transportation?,"Higher levels of H2 impurity can reduce pipeline capacity and increase pressure drops, requiring more frequent compressor stations along the pipeline."
What is the role of impurities like H2 and N2 in determining pipeline entry pressure and the specification of compressor stations?,"Impurities like H2 have a greater influence on phase behavior and pressure drops compared to N2, affecting decisions on pipeline entry pressure and the design of compressor stations."
How does the presence of H2 impurity affect the density of the CO2 stream near its critical point?,"H2 impurity can substantially reduce the density of the CO2 stream near its critical point, impacting pipeline capacity and compressor duty requirements."
What impact do impurities like H2 have on the distance between compressor stations along CO2 pipelines?,"Higher levels of H2 impurity can lead to a decrease in the maximum distance between compressor stations along CO2 pipelines, necessitating more frequent compression to maintain desired conditions."
In what ways can impurities affect the cost of CO2 transportation along pipelines?,"Impurities like air can increase the overall cost of CO2 transportation, especially when repurposing existing pipelines optimized for pure CO2, due to changes in pressure, density, and compressor requirements."
How does the inclusion of algae in optimistic estimates affect the potential production of biomass for bioenergy?,The inclusion of algae in optimistic estimates for biomass production could lead to higher yields and therefore significantly impact the potential production of biomass for bioenergy.
What is the expected trend in biomass production for bioenergy over the next decades?,"It is more realistic to expect a doubling or trebling of biomass production for bioenergy over the next decades, rather than a major increase that could support very large volumes of biohydrogen needed for a net-zero-emissions world."
What are some of the key factors influencing the range of optimistic estimates for biomass production for bioenergy?,"The range of optimistic estimates for biomass production for bioenergy is influenced by technological changes, economic optimization models, and the inclusion of algae in the production process."
What are some main parameters in the assessment of running-ductile fracture for pipelines transporting CO$_2$?,The increased bubble-point pressure is a main parameter in the assessment of running-ductile fracture for pipelines transporting CO$_2$.
Why is geological storage of CO$_2$ considered a well-established technology?,"Geological storage of CO$_2$ is considered a well-established technology due to strong scientific understanding of the fundamental processes of structural, residual, and solubility trapping."
Which location provides the greatest available storage capacity for geological carbon storage?,"Saline aquifers provide the greatest available storage capacity for geological carbon storage, followed by depleted oil and gas fields."
How does the presence of low-level H$_2$ impurity in CO$_2$ affect storage?,"The presence of low-level H$_2$ impurity in CO$_2$ may lead to changes in physical properties over time, such as an increase in interfacial tension against brine, but it is not expected to significantly influence storage capacity."
What are some potential risks associated with the enrichment of H$_2$ in the non-aqueous phase over time?,"Enrichment of H$_2$ in the non-aqueous phase may potentially lead to subsurface microbial communities utilizing H$_2$, leading to biofilm growth and reductions in reservoir permeability and injectivity."
How is H$_2$ production distributed in Europe?,"80% of H$_2$ in Europe is produced in sites categorized as either ?˜â€˜captive?™â€?or ?˜â€˜merchant?™â€?production, where H$_2$ is generated as a by-product and consumed in the same location."
What is the current length of H$_2$ pipelines across the world?,H$_2$ pipelines cover approximately 5000 km in length across the world.
What is the expected length of the European Hydrogen Backbone network by 2040?,"The European Hydrogen Backbone network is expected to have a length of approximately 40,000 km by 2040."
How do hydrogen transport and storage networks facilitate the expansion of the hydrogen economy?,"Hydrogen transport and storage networks facilitate the integration between suppliers and consumers in both domestic and international markets, thereby expanding the hydrogen economy."
What factors influence the most appropriate type of network infrastructure for deploying hydrogen systems in each country?,"The most appropriate type of network infrastructure for deploying hydrogen systems in each country depends on factors such as the extent of hydrogen penetration in the energy system both locally and internationally, access to low-cost CO$_2$ storage, natural gas, biomass, or renewable electricity."
How can blending hydrogen into existing natural gas grids help overcome the barrier to widespread hydrogen deployment?,"Blending hydrogen into existing natural gas grids with up to 20% by volume can initially enable the scale-up of domestic hydrogen production, utilizing existing gas-based transport and end-use technologies that can operate with such blends of hydrogen."
What is a potential benefit of blending hydrogen into existing natural gas infrastructure in the near-term?,"Blending hydrogen can support the rollout of low-carbon hydrogen production technologies, induce cost reductions from technology learning, and help nascent markets develop by reducing the financial support required for commercialization of subsequent investments."
How does industrial fuel switching using pure hydrogen present a unique opportunity to scale-up production through clusters of end-users?,"Industrial fuel switching using pure hydrogen allows for the deployment of larger production modules in regional clusters of high demand, reducing the initial need for investment in large-scale transport infrastructure."
What is the advantage of low-carbon hydrogen production through methane reforming coupled with CCS compared to water electrolysis in regions with high carbon intensity electricity supply?,"Low-carbon hydrogen production through methane reforming coupled with CCS is cleaner and more economical compared to water electrolysis in regions with high carbon intensity electricity supply, with approximately 3 kg CO_2 -eq per kg H_2 emitted."
How does reforming-based hydrogen production eliminate the need for grid-scale hydrogen storage?,"Reforming-based hydrogen production can operate without supply-side interruptions, eliminating the need for grid-scale hydrogen storage while delivering scalable emissions reduction."
What are the challenges associated with renewable hydrogen production in terms of storage infrastructure?,"Renewable hydrogen production requires access to large-scale storage infrastructure, which can complicate the design of hydrogen supply chains and necessitate the optimal operation of additional components."
How does co-locating natural gas-based hydrogen production in industrial clusters benefit the total system cost of CO_2 transport and storage?,"Co-locating natural gas-based hydrogen production in industrial clusters can reduce the total system cost of CO_2 transport and storage through broader integration with CCS networks, leading to cost efficiencies."
What is the difference in the required storage capacity between an offshore wind-based electrolysis system and methane reforming with CCS to supply a specific heating demand?,"An offshore wind-based electrolysis system may require 19.5 TW h of hydrogen storage, while methane reforming with CCS could require 8.05 TW h to supply an annual average heating demand of 74.5 TW h per year."
How can oversizing initial investments in both hydrogen and CO_2 transport and storage reduce the overall cost of CO_2 avoidance for the industrial sector?,Oversizing initial investments in both hydrogen and CO_2 transport and storage can reduce the overall cost of CO_2 avoidance for the industrial sector by optimizing the system efficiency and reducing operational costs.
In what way can the optimal design of CCS networks and the location of natural gas-based hydrogen production be influenced?,The optimal design of CCS networks and the location of natural gas-based hydrogen production can be influenced by the availability of CO_2 storage and the nature of the adopted capture and transport technologies.
What key factors influence the selection of suitable transport technologies for hydrogen transport in a mature hydrogen economy?,"The key factors that influence the selection of suitable transport technologies for hydrogen transport in a mature hydrogen economy include the scale of hydrogen demand, transport distance, and market development support infrastructure."
How is storage infrastructure important for balancing variable power demands and a variable supply of hydrogen in renewable-based water electrolysis systems?,"Storage infrastructure is important for balancing variable power demands and a variable supply of hydrogen in renewable-based water electrolysis systems because it helps ensure a continuous and stable supply of hydrogen, especially during times of peak demand or when renewable energy sources are not consistently available."
What are some considerations for hydrogen transport and storage in the transportation sector based on the purity level of hydrogen in the pipeline network?,"Depending on the purity level of hydrogen in the pipeline network, considerations for hydrogen transport in the transportation sector may include determining whether road tanker transport is more suitable than pipelines economically, especially if the pipeline purity level is lower than the electrolyser output."
"In a net-zero compliant energy system, why is large-scale storage infrastructure necessary for industrial demands in comparison to the supply of renewables being intermittent?","Large-scale storage infrastructure is necessary for industrial demands in a net-zero compliant energy system because industrial demands are mostly time invariant, requiring a steady supply of hydrogen, while the supply of renewables is intermittent. This infrastructure helps balance the variable supply and demand in industrial applications."
"What role do ships play in transporting hydrogen in a mature hydrogen economy, particularly in facilitating exports over longer distances?","Ships play a crucial role in transporting hydrogen in a mature hydrogen economy by facilitating exports over longer distances. They are better suited for long-distance transportation of hydrogen, and the degree of purity required may be determined by standards, regulations, or negotiated contracts."
How does storage infrastructure differ in its necessity between hydrogen produced from renewable-based water electrolysis and methane/biomethane reforming with CCS in balancing variable power demands?,"Storage infrastructure is more essential for balancing variable power demands in hydrogen produced from renewable-based water electrolysis compared to methane/biomethane reforming with CCS, as renewable-based systems rely on intermittent energy sources, requiring storage for stability."
Why is further purification likely needed for hydrogen produced from methane/biomethane reforming with CCS for application in fuel cell electric vehicles (FCEVs)?,Further purification is likely needed for hydrogen produced from methane/biomethane reforming with CCS for application in FCEVs to meet the purity standards required for efficient operation in fuel cell systems.
How does the need for large-scale storage infrastructure differ between hydrogen produced through renewable-based water electrolysis and methane/biomethane reforming with CCS in meeting industrial demands?,"Large-scale storage infrastructure is unnecessary for hydrogen produced through methane/biomethane reforming with CCS to meet industrial demands, as they often have steady and time-invariant consumption patterns. In contrast, renewable-based water electrolysis systems require more storage resources due to intermittent renewable energy supply."
"Why are purification requirements unlikely for hydrogen produced through methane/biomethane reforming with CCS, considering its direct combustion application?","Purification requirements are unlikely for hydrogen produced through methane/biomethane reforming with CCS when used for direct combustion, as the impurities are typically combusted and do not affect the combustion process significantly."
What are the main considerations that apply to all hydrogen supply technologies regarding the transport network connections needed for different end-use sectors?,"The main considerations that apply to all hydrogen supply technologies include the need for few transport network connections, mainly pipelines, for end-use sectors like gas turbines, which are large and centralized users of hydrogen compared to residential heating or transportation sectors that may require multiple connections for distribution."
What factors determine the scale of the pipeline network required for hydrogen distribution?,"The scale of the pipeline network for hydrogen distribution is determined by the number of households and buildings converted to H$_2$, as well as the number of H$_2$ refueling stations in a given region."
What are the differences in transport technologies for liquefied hydrogen in terms of energy density and costs?,"Liquefied hydrogen can be transported by road tankers and ships, offering a higher volumetric energy density compared to gaseous hydrogen. While road tankers are more affordable for short distances, ships can be cheaper for transport over very long distances, making them suitable for international exports."
Why are repurposed natural gas networks considered an attractive option for hydrogen transportation?,"Repurposed natural gas networks offer the advantage of eliminating the need for further capital investments to reach consumers. With adjustments to pipe materials, natural gas transmission and distribution infrastructure can be repurposed to transport hydrogen efficiently."
What challenges are associated with transporting hydrogen in high-pressure environments?,"Transporting hydrogen in high-pressure environments can lead to embrittlement of high-strength steels commonly used for natural gas transmission, increasing the likelihood of pipe failure. This necessitates establishing safe operating pressure ranges and considering alternatives like low-strength carbon steels."
What role does revenue certainty play in securing investor confidence for capital-intensive pipeline projects?,Revenue certainty is crucial for securing investor confidence in capital-intensive pipeline projects with long operational lifetimes. The potential for revenue stability over the operational period is essential for attracting investments in pipeline infrastructure.
How do boil-off rates impact the efficiency of hydrogen transport by road tankers and ships?,"Boil-off rates, which can be used as a power source, are less significant for road tankers with short delivery time frames but may be relevant for ships. Monitoring and managing boil-offs are important considerations for maintaining the efficiency of hydrogen transport by these means."
"What are the key differences between the energy densities of liquefied hydrogen, gasoline, and LNG?",Liquefied hydrogen has a lower energy density (2.6 kW h l$^{-1}$) compared to gasoline (9.1 kW h l$^{-1}$) and LNG (6.9 kW h l$^{-1}$). This necessitates the usage of larger transport vessels for efficient transportation of hydrogen.
How might the export market for hydrogen evolve in relation to the expansion of the domestic hydrogen market?,"The export market for hydrogen may emerge following the initial expansion of the domestic hydrogen market. Cheaper transport options like ships, costing approximately USD 3 per kg of hydrogen, become viable for international exports over very long distances."
What regulatory and commercial frameworks are necessary to support the deployment of new hydrogen transmission infrastructure?,"To support the deployment of new hydrogen transmission infrastructure and meet projected demands across various sectors, establishing commercial and regulatory frameworks is essential. These frameworks guide system expansion and ensure compliance with safety standards."
What considerations are important for selecting the appropriate transport mode for hydrogen based on distance and demand factors?,"Factors such as distance, demand, and cost influence the selection of the most suitable transport mode for hydrogen. Road tankers are more affordable for short distances and areas with low demands, while pipelines are preferred for medium to long distances due to their economic feasibility."
How has the evolution of networks from industrial clusters to multiple end-use applications impacted the transportation of H$_2$?,"The evolution has led to the realization that low-pressure distribution networks can transport H$_2$ with minor upgrades, offering more value for domestic end-use applications."
What are the differences in size between low-pressure distribution networks and high-pressure transmission networks in the UK?,"The low-pressure distribution network in the UK is much larger at 218,000 km compared to the high-pressure transmission network which is 19,600 km."
What materials are commonly used in the construction of gas distribution pipes for transporting H$_2$?,Gas distribution pipes are often constructed from materials such as polyethylene or reinforced polymers to eliminate concerns related to metallic corrosion and dust formation.
What is the estimated permeation rate difference for H$_2$ compared to methane in polymer pipes used in the United States natural gas distribution system?,The estimated permeation rate for H$_2$ was 4-5 times greater than for methane in the polymer pipes.
What are the main causes of leakages in steel and iron pipelines for H$_2$ transportation?,"Leakages in steel and iron pipelines for H$_2$ mainly occur through the seals, threads, and mechanical joints."
How does H$_2$ production using renewable electricity contribute to reducing greenhouse gas emissions?,H$_2$ production using renewable electricity helps in the transition towards net-zero emissions by reducing greenhouse gas emissions.
What storage infrastructure is needed for renewable-based H$_2$ supply to address supply gaps?,Short-term energy storage technologies like batteries and long-term energy storage technologies such as medium-size near-surface bulk storage and large-scale underground hydrogen storage are required.
How can the synergies between electricity and hydrogen storage help reduce the overall costs of renewable-based H$_2$ supply?,The high round-trip efficiency of electricity storage and low self-discharge losses and specific costs of hydrogen storage can help reduce the overall costs of renewable-based H$_2$ supply.
What are the typical round-trip efficiency and self-discharge factor of electric batteries used in storage infrastructure?,Electric batteries typically operate with around 0.9 round-trip efficiency and a self-discharge factor in the range of 0.05-0.01% energy content per hour.
What is the expected cost comparison between underground hydrogen storage in salt caverns and electric batteries for energy storage?,Underground hydrogen storage in salt caverns is expected to cost around 1 h kW$^{-1}$ h$^{-1}$ while batteries are currently around 100-150 h kW$^{-1}$ h$^{-1}$.
What are some advantages of using salt caverns for hydrogen storage?,"Salt caverns are near-impermeable to high pressure gases, prevent the onset of biochemical reactions, allow for high injection and withdrawal rates, and have limited construction costs compared to other storage methods."
How does the storage cost of hydrogen in salt caverns compare to electricity storage costs?,"The estimated storage cost of hydrogen in salt caverns is approximately 350 EUR per MW h of H$_2$ storage capacity, making it cost-competitive with electricity storage for large-scale installations."
Why is large-scale storage important for the economic viability of hydrogen networks?,"Large-scale storage, such as in salt caverns, helps maintain a low hydrogen cost, ensuring economic viability by providing a buffer for fluctuations in supply and demand."
What is the volumetric energy density of hydrogen compared to natural gas?,"Hydrogen has a volumetric energy density of 12.7 MJ m$^{-3}$, while natural gas has a volumetric energy density of 40.0 MJ m$^{-3}$ at similar temperature and pressure."
How do hydrogen pipelines compensate for the lower energy density of hydrogen compared to natural gas?,"Hydrogen pipelines operate at higher flow rates, have larger diameters, and/or pressure drops to compensate for the lower energy density of hydrogen compared to natural gas."
What are some strategies for reducing compression costs in hydrogen pipeline networks?,"Installing multiple parallel pipelines or using larger diameters can reduce the need for higher operating pressures, thus lowering compression costs in hydrogen pipeline projects."
What is the proposed pipeline diameter for the H21 project in the UK?,The H21 project in the UK has proposed using 1200 mm pipelines covering over 75% of the network routes in the North of England region.
How can the peak demand for the heating sector be met using hydrogen supply in the UK?,"The peak demand for the heating sector in the UK can be met economically using hydrogen supply at comparable pressures to natural gas transmission, as demonstrated in the analysis."
What is linepack flexibility in the context of gas transmission grids?,Linepack flexibility refers to the amount of gas in the grid that can be managed flexibly by varying the grid pressure within a defined range to accommodate short-lived imbalances between demand and supply.
Why is the peak operating pressure of transmission lines important in supplying hydrogen for peak demands?,"Booster compressors increase the transmission pressures to satisfy periods of high demand, ensuring that the system can meet peak heating demands effectively."
How does maintaining a safe pressure gradient between the salt cavern wall and the cavern itself contribute to the integrity of the wall?,"By ensuring that the pressure gradient is controlled, the risk of compromising the wall integrity is minimized, thus maintaining the structural stability of the cavern."
Why are salt caverns considered more suitable for medium and long-term storage purposes compared to other storage options?,"Salt caverns are preferred for medium and long-term storage due to their ability to limit changes in the pressure gradient between the wall and the cavern, ensuring a stable storage environment."
What role does the pressure gradient play in the safe operation of salt caverns for storage purposes?,"The pressure gradient is crucial in ensuring that the cavern's structural integrity is not compromised, thereby maintaining the safety and stability of the storage facility."
How can operators effectively manage the pressure gradient in salt caverns to mitigate risks to the cavern wall?,"Operators can control the pressure gradient by monitoring and adjusting the cavern's pressure levels to ensure that they remain within safe limits, thus protecting the integrity of the wall."
What are some potential consequences of ignoring the pressure gradient in salt cavern operations?,"Ignoring the pressure gradient can lead to increased risks of wall failure, structural instability, and potential environmental hazards, posing significant threats to the storage facility."
In what ways can fluctuations in the pressure gradient impact the long-term viability of salt cavern storage?,"Fluctuations in the pressure gradient can weaken the structural integrity of the cavern wall over time, increasing the likelihood of leaks, collapses, and other safety risks that can jeopardize the storage facility's longevity."
How do regulatory guidelines and industry standards address the management of pressure differentials in salt cavern operations?,Regulatory guidelines and industry standards typically outline specific measures and protocols for monitoring and controlling pressure differentials in salt caverns to ensure compliance with safety regulations and best practices.
What technologies or monitoring systems are commonly used to track and manage pressure differentials in salt cavern storage facilities?,"Technologies such as pressure sensors, data logging systems, and automated control systems are often employed to continuously monitor and adjust pressure levels in salt caverns, providing real-time insights into the storage environment."
Are there any specific maintenance practices or protocols that operators follow to safeguard against pressure gradient-related issues in salt cavern storage?,"Operators may engage in routine inspections, maintenance activities, and risk assessments to identify and address potential pressure gradient concerns proactively, safeguarding the cavern's integrity and operation."
How do advancements in geomechanical modeling and simulation contribute to optimizing pressure management strategies in salt cavern storage operations?,"Geomechanical modeling and simulation tools enable operators to predict and analyze pressure behaviors within the cavern, facilitating the development of targeted management strategies to enhance safety, efficiency, and overall performance of the storage facility."
